Year,Team,STADIUM,G,BF,AB,IP,HA,HRA,SH,SF,BBBA,K,AR,ER,ERA,AB,R,H,2B,3B,HR,RBI,SB,CS,SH,SF,BBB,SO,GIDP,E,AVG
2006,HAN,JS,18,658,601,1560.66,152,12,5,4,48,108,63,51,2.93,609,65,143,29,0,11,62,4,5,10,4,56,128,15,19,0.235
2006,HAN,CJ,9,355,316,81,89,7,10,0,29,53,43,37,4.11,283,49,72,16,0,13,46,4,3,3,4,41,56,7,11,0.254
2006,HYU,DG,9,329,275,740.66,68,4,7,4,43,45,36,32,3.86,290,47,82,16,0,8,46,7,5,15,5,44,43,3,9,0.283
2006,HYU,DJ,7,263,231,620.33,57,3,5,1,26,52,19,18,2.6,231,21,50,5,0,4,21,2,1,10,2,15,38,3,0,0.216
2006,HYU,MU,9,330,300,790.33,77,2,4,2,24,48,29,25,2.84,321,52,103,14,1,9,49,6,4,7,3,49,40,11,2,0.321
2006,HYU,MH,9,344,299,780.33,85,8,8,2,35,63,42,39,4.48,293,34,75,11,0,5,31,8,5,14,2,52,52,15,6,0.256
2006,HYU,SJ,9,337,290,76,81,7,11,1,35,55,44,39,4.62,300,36,83,15,0,3,33,3,4,12,1,32,36,8,6,0.277
2006,HYU,SW,63,2414,2134,5680.66,518,34,29,10,240,434,218,194,3.07,1979,247,517,75,3,48,234,32,20,60,10,246,319,51,51,0.261
2006,HYU,JS,18,681,602,1580.33,149,9,17,3,59,104,72,68,3.87,610,97,172,31,5,13,92,11,8,29,9,75,84,15,17,0.282
2006,HYU,CJ,2,73,69,17,18,2,1,0,3,15,7,7,3.71,68,13,22,5,0,2,12,2,0,6,0,8,16,2,2,0.324
2006,KIA,DG,9,334,301,81,78,6,3,0,30,56,32,29,3.22,318,40,86,13,2,6,37,6,6,13,4,25,59,4,4,0.27
2006,KIA,DJ,6,222,189,51,52,5,1,0,32,31,28,28,4.94,220,33,62,9,0,7,30,6,1,2,1,23,33,1,3,0.282
2006,KIA,MU,63,2464,2118,580,509,35,51,15,279,378,236,214,3.32,2047,229,514,114,14,25,209,51,20,47,10,228,304,45,39,0.251
2006,KIA,MH,9,324,288,78,66,9,3,1,32,56,29,27,3.12,306,46,81,12,3,6,44,5,3,7,2,39,47,3,5,0.265
2006,KIA,SJ,9,323,278,760.33,71,6,9,1,35,51,30,30,3.54,309,25,78,15,0,3,22,4,4,8,3,24,50,4,3,0.252
2006,KIA,SW,9,326,284,74,82,4,5,1,36,42,36,34,4.14,302,25,77,5,2,6,23,0,3,5,1,27,54,12,2,0.255
2006,KIA,JS,18,629,558,154,120,5,8,3,60,102,49,41,2.4,577,70,145,20,1,7,59,18,6,17,5,74,86,18,10,0.251
2006,KIA,CJ,3,103,84,24,20,3,1,2,16,19,11,11,4.13,102,8,24,3,0,2,7,3,0,3,0,5,17,3,0,0.235
2006,DOO,DG,7,239,206,580.66,39,5,5,3,25,44,23,21,3.22,221,20,48,9,0,3,18,3,2,5,1,19,33,8,6,0.217
2006,DOO,DJ,6,212,189,51,52,8,4,1,18,36,24,23,4.06,199,21,48,7,0,2,20,8,5,3,1,12,39,1,4,0.241
2006,DOO,MS,3,108,90,260.33,20,1,3,0,15,22,5,5,1.71,103,12,28,4,0,2,11,2,1,1,1,18,15,2,1,0.272
2006,DOO,MU,9,327,280,790.33,63,1,10,3,34,62,27,25,2.84,294,22,63,10,2,2,18,10,6,9,1,33,55,5,6,0.214
2006,DOO,MH,9,331,263,75,66,6,11,10,47,52,43,39,4.68,295,34,75,12,1,4,33,8,6,6,2,32,49,15,5,0.254
2006,DOO,SJ,6,215,177,52,33,1,6,2,30,48,15,12,2.08,194,18,50,5,2,0,18,5,2,6,4,27,33,5,4,0.258
2006,DOO,SW,9,312,279,79,62,7,8,1,24,66,23,22,2.51,296,40,71,8,2,4,38,11,6,3,3,34,41,9,5,0.24
2006,DOO,JS,72,2759,2395,6520.33,595,33,69,25,270,474,272,235,3.24,2367,264,634,85,19,35,248,79,26,46,14,257,343,53,63,0.268
2006,DOO,JE,2,72,61,16,16,1,0,0,11,12,15,14,7.88,63,5,14,6,0,0,5,2,1,2,0,6,10,2,0,0.222
2006,DOO,CJ,3,115,93,26,22,6,1,2,19,18,20,20,6.92,115,19,37,6,2,3,16,4,2,0,0,13,17,2,1,0.322
2006,SK,DG,9,335,275,74,78,6,6,2,52,44,56,52,6.32,296,27,66,14,2,9,25,9,1,5,0,30,75,9,3,0.223
2006,SK,DJ,9,338,293,78,82,8,7,3,35,38,37,36,4.15,304,40,79,9,1,10,38,16,3,9,1,37,64,9,5,0.26
2006,SK,MU,9,327,285,76,69,1,7,0,35,50,28,24,2.84,293,36,63,16,1,4,34,9,3,7,2,32,63,5,7,0.215
2006,SK,MH,63,2478,2131,585,540,44,64,17,266,385,266,229,3.52,2060,264,537,87,7,52,252,57,23,48,24,253,409,35,52,0.261
2006,SK,SJ,9,316,272,750.66,64,9,7,0,37,45,41,39,4.64,304,40,82,16,1,7,38,6,6,5,2,24,50,6,3,0.27
2006,SK,SW,9,338,286,76,72,9,9,2,41,45,38,30,3.55,322,42,85,13,2,5,42,8,1,4,2,36,69,3,9,0.264
2006,SK,JS,18,687,596,1590.33,166,8,19,9,63,94,69,65,3.67,598,60,147,16,5,12,59,12,10,18,2,75,129,17,11,0.246
2006,LOT,DG,9,329,277,76,67,10,5,8,39,40,40,34,4.03,307,47,82,12,0,9,44,0,6,7,3,34,63,2,8,0.267
2006,LOT,DJ,8,289,251,660.33,66,12,6,4,28,44,40,36,4.88,268,31,58,7,0,7,29,7,2,4,0,23,60,3,3,0.216
2006,LOT,MS,6,234,201,54,51,3,2,3,28,37,21,17,2.83,186,22,49,8,0,5,20,3,1,5,0,31,41,7,6,0.263
2006,LOT,MU,9,356,304,770.33,88,3,9,0,43,36,47,46,5.35,294,29,63,13,0,9,26,2,2,9,1,34,60,4,3,0.214
2006,LOT,MH,9,384,330,850.33,94,10,9,2,43,66,47,46,4.85,313,29,70,10,0,4,28,10,3,12,3,36,65,9,5,0.224
2006,LOT,SJ,57,2200,1956,524,515,26,46,17,181,295,213,193,3.31,1820,225,471,85,1,40,217,27,20,60,10,228,355,39,30,0.259
2006,LOT,SW,9,331,281,74,80,8,10,2,38,36,50,44,5.35,306,33,77,9,1,5,30,5,1,6,1,34,64,7,9,0.252
2006,LOT,JS,18,659,576,1530.66,155,9,13,2,67,79,72,58,3.4,612,69,158,26,1,9,66,8,6,20,3,60,104,12,19,0.258
2006,LOT,CJ,1,40,37,8,12,2,0,0,3,4,11,6,6.75,31,3,6,3,0,0,3,0,0,1,0,3,3,1,1,0.194
2006,LG,DG,9,341,290,73,87,4,7,3,41,41,53,47,5.79,295,24,62,11,0,6,20,6,3,5,1,20,73,3,7,0.21
2006,LG,DJ,9,343,293,74,84,8,4,4,42,44,51,49,5.96,302,30,72,12,0,8,30,10,1,5,0,29,53,5,4,0.238
2006,LG,MS,2,76,63,16,18,3,2,0,11,13,12,11,6.19,66,8,15,2,0,1,7,2,0,1,2,6,11,2,2,0.227
2006,LG,MU,9,334,299,780.66,80,4,8,1,26,31,39,36,4.12,315,33,79,13,2,5,33,6,2,5,2,36,58,10,4,0.251
2006,LG,MH,9,339,298,800.66,69,4,3,3,35,53,34,32,3.57,314,42,77,10,0,8,37,4,1,7,3,30,59,9,6,0.245
2006,LG,SJ,7,294,242,640.66,69,7,14,3,35,45,39,32,4.45,252,23,58,11,0,3,21,5,2,5,2,20,40,6,7,0.23
2006,LG,SW,9,334,279,75,77,7,7,2,46,30,41,35,4.2,296,21,68,10,0,5,20,5,1,3,2,23,66,8,4,0.23
2006,LG,JS,72,2773,2423,648,660,50,70,17,263,368,305,279,3.88,2377,276,606,112,14,45,262,46,23,61,20,218,453,43,48,0.255
2007,SK,DG,9,355,305,790.33,82,8,5,1,44,49,43,37,4.2,308,40,74,16,1,5,39,7,4,4,5,28,58,5,8,0.24
2007,SK,DJ,9,346,302,81,74,3,4,0,40,47,26,25,2.78,305,32,68,11,0,9,32,10,4,5,2,42,54,3,5,0.223
2007,SK,MS,3,119,102,26,29,2,3,1,13,11,14,11,3.81,112,15,30,6,0,4,13,1,0,2,0,9,23,1,6,0.268
2007,SK,MU,9,334,282,77,68,4,4,4,44,45,36,33,3.86,292,45,71,19,3,11,44,8,3,5,0,51,54,13,8,0.243
2007,SK,MH,63,2434,2134,584,524,42,52,15,233,315,203,171,2.64,2058,285,554,97,8,52,267,76,36,45,20,246,332,36,39,0.269
2007,SK,SJ,6,226,197,540.66,46,0,2,0,27,33,10,9,1.48,218,37,68,15,0,11,36,3,2,4,2,21,41,8,3,0.312
2007,SK,SW,9,344,302,76,92,10,8,2,32,41,52,50,5.92,319,64,88,19,1,14,62,12,5,4,4,45,75,3,5,0.276
2007,SK,JS,18,694,590,1610.33,164,8,16,9,79,109,81,74,4.13,624,85,165,29,7,6,75,19,14,18,7,76,113,17,14,0.264
2007,DOO,DG,9,330,277,770.66,69,7,8,5,40,48,30,28,3.24,306,35,71,18,2,6,33,12,2,2,5,33,53,2,4,0.232
2007,DOO,DJ,9,331,293,78,66,6,2,2,34,42,35,34,3.92,301,43,71,9,0,6,42,19,3,1,1,36,47,6,4,0.236
2007,DOO,MS,2,72,61,16,18,3,2,1,8,11,10,9,5.06,65,7,17,1,0,1,7,1,1,1,1,9,9,2,2,0.262
2007,DOO,MU,9,346,299,79,89,3,13,2,32,39,33,33,3.76,304,28,67,21,1,7,28,11,4,4,0,45,61,6,3,0.22
2007,DOO,MH,9,314,284,81,56,5,3,2,25,42,25,18,2,309,31,77,13,1,8,31,12,7,1,2,29,58,10,6,0.249
2007,DOO,SJ,7,262,227,59,66,5,5,3,27,41,33,31,4.73,245,31,65,10,1,5,30,9,5,1,3,17,49,2,4,0.265
2007,DOO,SW,9,341,299,790.33,74,11,7,1,34,59,38,30,3.4,305,43,85,19,2,9,39,11,3,11,0,40,55,8,5,0.279
2007,DOO,JS,72,2818,2487,6610.33,629,34,39,18,274,439,276,249,3.39,2364,360,650,118,25,36,333,86,34,47,39,328,416,66,45,0.275
2007,HAN,DG,9,342,295,800.33,80,4,6,4,37,44,30,29,3.25,308,34,77,13,1,9,33,2,1,9,1,34,46,9,2,0.25
2007,HAN,DJ,57,2195,1917,519,471,37,29,13,236,336,208,189,3.28,1805,230,441,66,7,44,215,26,9,38,10,257,313,57,32,0.244
2007,HAN,MU,9,321,280,77,67,5,8,3,30,51,31,27,3.16,296,43,77,17,1,13,42,2,1,7,2,39,55,14,6,0.26
2007,HAN,MH,9,333,286,750.33,80,8,6,4,37,52,47,42,5.02,291,27,63,6,0,8,25,0,1,3,1,23,40,6,8,0.216
2007,HAN,SJ,9,343,300,81,92,5,11,2,30,57,26,26,2.89,320,45,97,10,0,8,41,1,1,6,5,40,51,11,1,0.303
2007,HAN,SW,9,351,290,790.33,72,6,6,3,52,56,32,31,3.52,308,45,78,11,0,9,42,3,3,6,1,44,65,9,7,0.253
2007,HAN,JS,18,663,584,153,169,11,13,7,59,104,78,70,4.12,601,68,160,30,4,6,64,6,4,13,6,92,105,17,15,0.266
2007,HAN,CJ,6,233,207,54,53,8,3,0,23,41,29,26,4.33,199,42,57,12,0,7,40,8,1,5,2,33,30,5,5,0.286
2007,SAM,DG,63,2381,2106,574,510,49,45,24,206,324,232,219,3.43,1983,243,497,94,5,37,227,53,24,55,21,289,317,45,35,0.251
2007,SAM,DJ,9,313,277,77,63,4,4,2,30,67,27,24,2.81,302,28,76,11,1,6,27,10,3,2,2,40,51,10,4,0.252
2007,SAM,MU,9,371,325,77,109,10,4,3,39,44,61,56,6.55,314,50,87,22,1,9,48,11,4,7,3,43,45,5,7,0.277
2007,SAM,MH,9,356,297,79,84,4,11,3,45,52,35,29,3.3,298,21,72,6,0,5,19,2,4,8,2,33,53,10,8,0.242
2007,SAM,SJ,9,335,297,750.33,89,9,7,3,28,56,45,40,4.78,303,34,76,12,1,8,33,6,4,4,1,38,49,4,9,0.251
2007,SAM,SW,9,352,293,790.33,81,6,12,5,42,48,42,40,4.54,328,39,82,11,0,13,38,8,2,3,3,41,62,6,7,0.25
2007,SAM,JS,18,716,631,170,155,8,11,6,68,128,67,58,3.07,658,82,172,35,1,8,77,11,5,16,7,90,101,13,17,0.261
2007,LG,DG,9,347,280,770.33,73,6,10,3,54,37,37,34,3.96,294,30,74,12,0,8,29,4,4,7,4,31,38,9,4,0.252
2007,LG,DJ,6,207,174,49,40,6,5,1,27,29,24,24,4.41,192,17,43,7,0,4,17,10,4,6,0,29,44,3,1,0.224
2007,LG,MS,3,122,109,30,26,2,2,0,11,21,6,6,1.8,102,11,23,4,0,3,10,2,1,3,1,13,18,4,1,0.225
2007,LG,MU,9,350,306,79,86,5,3,5,36,51,41,38,4.33,320,57,92,30,0,12,57,11,2,8,2,43,57,5,5,0.288
2007,LG,MH,9,333,300,75,90,9,4,1,28,45,51,47,5.64,308,29,87,7,0,6,28,5,1,9,3,29,46,12,7,0.282
2007,LG,SJ,6,229,202,50,66,3,3,3,21,37,40,39,7.02,219,28,64,14,3,1,28,2,2,3,6,17,41,3,2,0.292
2007,LG,SW,9,355,308,770.66,91,10,6,3,38,49,50,43,4.98,332,59,102,15,3,13,56,7,3,6,2,29,44,7,8,0.307
2007,LG,JS,72,2946,2508,6720.66,677,19,67,38,332,349,329,298,3.99,2451,288,650,90,13,26,272,87,29,46,25,278,396,63,61,0.265
2007,LG,CJ,3,125,100,25,32,3,5,1,19,12,22,18,6.48,104,13,25,7,0,5,11,2,0,1,0,10,20,1,5,0.24
2007,HYU,DG,9,318,278,76,61,7,7,2,31,51,40,36,4.26,306,42,85,8,0,14,40,4,2,9,2,32,43,10,4,0.278
2007,HYU,DJ,6,232,194,54,45,6,8,3,27,30,25,23,3.83,209,23,55,11,0,5,21,5,5,6,2,31,35,2,4,0.263
2007,HYU,MU,9,309,271,78,45,5,6,1,31,53,24,17,1.96,300,30,72,12,1,6,29,2,2,11,1,38,45,4,7,0.24
2007,HYU,MH,9,331,297,790.66,76,9,7,2,25,42,36,36,4.07,308,34,76,13,0,6,33,1,3,14,2,38,37,7,4,0.247
2007,HYU,SJ,9,342,308,81,76,8,4,0,30,69,33,31,3.44,322,43,102,19,1,3,41,3,1,14,2,32,54,10,6,0.317
2007,HYU,SW,63,2563,2226,578,616,74,49,17,270,424,348,307,4.78,2087,274,563,84,3,54,261,26,19,52,15,261,338,57,52,0.27
2007,HYU,JS,18,697,595,1550.33,160,6,10,6,86,109,89,83,4.81,625,68,173,25,2,5,67,9,3,17,8,58,80,17,16,0.277
2007,HYU,CJ,3,114,99,25,25,4,0,1,14,18,20,19,6.84,103,16,28,6,0,3,15,1,1,2,0,13,21,4,3,0.272
2007,LOT,DG,9,316,266,75,59,3,13,3,34,45,30,29,3.48,283,22,57,11,1,2,20,0,2,8,4,27,51,5,5,0.201
2007,LOT,DJ,9,330,283,77,78,8,9,1,37,50,35,31,3.62,308,39,84,6,0,4,33,6,5,7,3,28,54,7,4,0.273
2007,LOT,MS,8,318,279,76,70,8,6,2,31,50,33,31,3.67,272,30,73,11,1,7,28,5,4,7,2,32,43,10,5,0.268
2007,LOT,MU,9,359,319,800.33,91,5,1,3,36,44,50,44,4.93,337,68,103,27,1,11,66,11,0,3,7,57,47,6,6,0.306
2007,LOT,MH,9,330,281,74,81,12,5,4,40,43,53,52,6.32,304,26,74,6,1,5,25,6,2,10,1,36,50,6,2,0.243
2007,LOT,SJ,55,2171,1922,500,540,42,38,20,191,329,239,217,3.91,1815,233,515,98,5,36,220,24,26,45,13,202,337,41,44,0.284
2007,LOT,SW,9,335,295,78,79,5,10,0,30,45,34,31,3.58,319,51,90,8,4,6,51,7,2,11,3,30,72,4,5,0.282
2007,LOT,JS,18,712,605,1600.33,166,10,13,10,84,98,80,78,4.38,635,64,156,26,5,5,58,8,5,13,6,66,109,8,11,0.246
2007,KIA,DG,9,341,282,76,73,2,6,3,49,43,33,30,3.55,301,29,72,16,0,5,29,3,2,6,3,21,35,6,6,0.239
2007,KIA,DJ,9,351,282,74,75,11,6,1,62,48,58,48,5.84,300,26,74,12,0,3,22,7,3,2,3,30,51,10,6,0.247
2007,KIA,MU,63,2539,2163,574,569,69,45,15,316,364,321,310,4.86,2082,276,555,116,12,37,258,35,26,39,21,248,327,52,27,0.267
2007,KIA,MH,9,372,313,820.33,87,5,9,4,46,56,38,36,3.94,316,35,75,7,0,4,29,6,3,7,4,45,31,12,5,0.237
2007,KIA,SJ,9,338,284,74,80,6,13,2,39,44,46,42,5.11,295,21,68,6,0,6,19,5,1,6,1,26,44,8,8,0.231
2007,KIA,SW,9,337,300,81,74,6,3,1,33,40,26,26,2.89,315,47,91,13,1,10,46,9,4,8,4,41,51,12,6,0.289
2007,KIA,JS,18,655,553,1480.33,151,4,11,13,78,75,80,62,3.76,595,65,145,28,3,8,62,5,5,10,9,72,91,17,19,0.244
2008,SK,DG,9,343,289,75,92,7,9,4,41,39,49,48,5.76,323,56,100,15,1,7,53,7,6,7,3,40,43,6,8,0.31
2008,SK,DJ,9,339,300,79,68,12,1,0,38,52,38,37,4.22,320,47,94,16,0,9,47,15,2,5,3,44,65,8,6,0.294
2008,SK,MS,3,115,105,27,27,0,0,1,9,17,8,5,1.67,102,15,33,4,0,4,14,3,3,3,2,14,14,4,6,0.324
2008,SK,MD,6,260,213,570.66,59,3,4,4,39,40,28,27,4.21,222,33,60,11,0,5,33,12,4,3,2,31,37,8,3,0.27
2008,SK,MU,9,354,310,900.66,59,3,7,4,33,71,22,18,1.79,323,45,76,18,2,7,40,12,9,9,2,50,53,10,6,0.235
2008,SK,MH,63,2422,2139,579,529,41,37,9,237,409,216,191,2.97,2077,292,583,98,10,44,271,89,43,38,14,246,369,42,53,0.281
2008,SK,SJ,6,207,185,52,44,2,2,2,18,26,17,15,2.6,202,21,52,10,1,3,19,10,4,1,3,20,33,4,4,0.257
2008,SK,JS,18,686,600,1610.66,146,8,9,7,70,128,70,60,3.34,647,100,186,31,9,8,93,18,10,11,7,87,109,15,12,0.287
2008,SK,JE,3,129,109,29,29,2,1,1,18,19,13,11,3.41,116,23,38,12,0,2,21,4,2,3,2,21,12,2,4,0.328
2008,DOO,DG,9,329,289,76,76,8,4,2,34,46,39,39,4.62,315,48,86,11,2,7,44,12,3,0,3,36,58,9,1,0.273
2008,DOO,DJ,9,341,301,760.66,82,12,5,3,32,52,46,43,5.05,292,35,72,8,0,5,33,20,5,3,3,44,51,16,5,0.247
2008,DOO,MD,8,314,288,73,77,6,3,0,23,51,42,38,4.68,299,59,88,14,2,5,54,12,3,3,5,45,40,6,5,0.294
2008,DOO,MU,9,336,290,76,70,3,6,2,38,46,38,31,3.67,310,40,80,7,0,2,37,16,5,1,3,35,57,6,9,0.258
2008,DOO,MH,9,334,290,76,78,6,6,1,37,69,38,32,3.79,312,41,84,11,1,6,37,13,5,4,0,31,58,9,7,0.269
2008,DOO,SJ,9,325,285,80,61,4,6,3,31,64,22,18,2.03,312,49,88,13,0,5,45,10,4,3,5,23,40,12,9,0.282
2008,DOO,JS,72,2842,2520,668,664,39,36,34,252,442,312,285,3.84,2470,369,690,100,31,37,343,106,35,21,25,332,412,57,55,0.279
2008,DOO,JE,1,36,35,9,7,0,0,0,1,10,5,4,4,34,6,10,2,1,1,5,0,3,1,0,4,3,0,1,0.294
2008,LOT,DG,9,330,278,77,66,7,7,5,40,50,38,27,3.16,316,50,90,17,2,10,49,4,5,1,5,22,48,6,6,0.285
2008,LOT,DJ,9,342,305,79,77,12,2,0,35,59,46,45,5.13,335,79,115,15,3,17,75,17,5,3,2,48,53,13,3,0.343
2008,LOT,MS,6,238,203,57,53,6,5,3,27,41,25,22,3.47,217,18,57,8,0,1,18,4,7,1,1,21,44,1,7,0.263
2008,LOT,MD,9,329,294,77,89,6,9,2,24,37,42,38,4.44,309,48,85,19,4,4,46,15,1,2,7,37,52,9,6,0.275
2008,LOT,MU,9,319,277,78,68,1,7,3,32,29,31,25,2.88,317,52,100,18,1,9,52,15,6,4,2,52,54,5,4,0.315
2008,LOT,MH,9,341,293,76,85,5,6,1,41,48,41,35,4.14,303,38,85,9,1,10,37,6,9,6,2,29,52,8,7,0.281
2008,LOT,SJ,57,2204,1954,516,548,24,37,20,193,298,231,209,3.65,1831,241,494,91,7,28,222,62,28,39,21,237,331,40,46,0.27
2008,LOT,JS,18,666,591,159,148,9,5,6,64,109,64,52,2.94,628,98,174,22,4,14,91,10,7,6,11,75,94,15,13,0.277
2008,SAM,DG,63,2499,2222,573,624,47,26,21,230,324,330,303,4.76,2014,276,519,87,3,51,259,29,14,36,22,275,297,51,34,0.258
2008,SAM,DJ,9,329,296,78,73,10,0,4,29,70,35,31,3.58,298,47,72,14,1,9,43,8,2,3,4,50,50,10,6,0.242
2008,SAM,MS,3,125,112,29,30,1,1,0,12,27,10,10,3.1,101,10,20,4,0,2,8,3,1,2,1,13,27,6,0,0.198
2008,SAM,MD,9,342,310,810.66,79,7,4,2,26,69,36,33,3.64,339,57,103,27,2,9,54,4,5,1,2,40,63,9,6,0.304
2008,SAM,MU,9,324,287,76,74,2,2,4,31,30,35,29,3.43,298,34,76,10,1,3,33,4,4,8,0,34,57,7,9,0.255
2008,SAM,MH,9,329,288,74,86,9,5,0,36,46,45,42,5.11,301,29,78,5,0,7,26,4,4,4,1,45,53,13,5,0.259
2008,SAM,SJ,6,226,190,510.66,58,1,8,2,26,25,29,28,4.88,209,35,63,13,1,3,34,3,1,5,5,28,35,9,1,0.301
2008,SAM,JS,18,693,608,160,160,10,8,8,69,112,76,73,4.11,620,69,147,26,8,8,63,4,6,11,3,85,117,10,8,0.237
2008,HAN,DG,9,335,287,760.33,80,9,6,2,40,31,41,39,4.6,319,54,90,21,2,6,51,10,0,5,1,45,50,9,4,0.282
2008,HAN,DJ,54,2167,1855,493,519,52,27,23,261,317,291,272,4.97,1785,264,451,86,5,70,257,44,8,13,11,216,329,42,26,0.253
2008,HAN,MD,9,328,288,750.66,79,9,1,5,34,50,41,38,4.52,302,41,73,14,0,6,38,4,2,1,2,37,56,10,4,0.242
2008,HAN,MU,9,321,276,75,65,5,5,2,38,48,36,35,4.2,294,38,67,8,1,8,35,10,3,2,4,36,52,6,3,0.228
2008,HAN,MH,9,359,321,870.33,76,3,4,1,33,60,33,31,3.19,342,31,86,15,1,4,29,1,2,6,1,34,74,9,4,0.251
2008,HAN,SJ,9,340,286,750.33,81,3,10,5,39,61,39,34,4.06,297,37,78,18,0,7,35,4,0,7,2,29,46,8,8,0.263
2008,HAN,JS,18,700,591,163,145,5,16,7,86,120,69,66,3.64,629,81,150,25,8,9,76,17,5,11,10,80,121,9,9,0.238
2008,HAN,CJ,9,361,318,84,91,9,5,1,37,36,45,41,4.39,307,46,91,17,3,10,45,7,5,7,4,43,42,7,3,0.296
2008,KIA,DG,9,355,299,82,70,7,3,3,50,53,44,44,4.83,325,37,82,20,1,5,34,10,3,5,2,38,31,9,2,0.252
2008,KIA,DJ,6,207,187,51,41,6,0,2,18,33,22,22,3.88,191,26,51,5,1,1,25,6,6,6,3,23,31,5,0,0.267
2008,KIA,MD,9,339,308,830.33,72,1,1,1,29,43,26,26,2.81,321,38,84,16,3,5,33,12,5,10,1,44,60,7,4,0.262
2008,KIA,MU,63,2466,2142,576,553,35,35,16,271,393,275,250,3.91,2025,232,487,78,14,19,214,65,30,37,18,241,330,38,43,0.24
2008,KIA,MH,9,345,286,74,75,7,3,6,50,44,49,40,4.86,287,30,69,11,1,2,28,8,7,5,3,43,47,9,10,0.24
2008,KIA,SJ,9,333,291,760.66,77,3,1,2,39,51,36,33,3.87,308,31,95,21,2,2,29,9,6,11,2,36,37,10,4,0.308
2008,KIA,JS,18,681,589,1520.66,163,5,5,11,76,105,92,84,4.95,638,98,196,32,5,11,91,17,6,11,6,67,93,17,11,0.307
2008,KIA,CJ,3,124,104,280.33,27,1,2,1,17,11,11,11,3.49,115,11,31,5,1,3,11,4,2,0,0,9,13,2,1,0.27
2008,NEX,DG,9,326,290,77,70,8,2,3,31,47,40,37,4.32,310,39,87,19,1,7,39,1,7,2,4,26,43,8,2,0.281
2008,NEX,DJ,6,232,198,52,49,10,2,0,32,31,31,30,5.19,216,26,60,10,0,6,26,11,4,2,3,25,34,5,1,0.278
2008,NEX,MD,59,2409,2099,547,573,41,24,21,264,363,308,273,4.49,2003,252,547,88,10,40,242,46,23,23,17,202,329,56,55,0.273
2008,NEX,MU,9,341,300,790.33,74,2,4,1,36,56,35,32,3.63,319,34,82,18,1,4,31,7,2,4,2,33,70,9,5,0.257
2008,NEX,MH,9,320,291,75,84,5,5,2,22,52,33,31,3.72,291,24,61,6,1,5,21,10,4,4,2,31,60,9,7,0.21
2008,NEX,SJ,9,353,303,770.66,90,7,3,6,41,54,45,43,4.98,315,27,86,10,3,1,24,11,6,5,1,29,51,9,11,0.273
2008,NEX,JS,18,654,574,1540.66,138,11,6,3,71,93,70,65,3.78,625,70,168,30,2,5,64,9,9,8,3,53,88,10,13,0.269
2008,NEX,JE,4,181,150,38,48,3,4,2,25,15,29,27,6.39,144,18,36,5,1,2,15,2,0,1,1,19,29,3,4,0.25
2008,NEX,CJ,3,117,101,240.66,33,4,2,1,13,18,18,16,5.84,94,9,22,4,0,0,9,0,2,2,0,15,9,5,2,0.234
2008,LG,DG,9,329,282,770.33,65,5,5,3,39,31,25,24,2.79,314,46,89,15,2,5,42,7,5,6,3,23,51,6,1,0.283
2008,LG,DJ,6,235,198,49,61,8,3,2,32,32,46,44,8.08,203,31,55,9,0,5,28,9,1,5,5,27,33,5,5,0.271
2008,LG,MD,9,333,302,75,92,8,1,3,27,39,37,31,3.72,307,32,80,7,4,7,29,10,3,4,2,30,55,7,4,0.261
2008,LG,MU,9,326,285,73,77,3,6,2,33,50,35,34,4.19,281,32,72,11,1,2,30,6,3,7,3,31,50,9,6,0.256
2008,LG,MH,9,347,308,77,99,9,9,3,27,50,53,49,5.73,303,23,66,4,2,7,22,3,2,8,0,24,65,4,5,0.218
2008,LG,SJ,9,344,291,75,83,8,9,1,43,50,53,40,4.8,311,31,86,20,0,3,28,6,5,5,2,28,56,4,9,0.277
2008,LG,JS,72,2942,2540,656,731,36,41,23,338,366,380,359,4.93,2356,248,584,93,14,31,244,65,24,47,34,247,441,52,43,0.248
2008,LG,CJ,3,120,102,26,31,5,3,2,13,13,17,16,5.54,109,25,38,5,0,6,24,5,2,3,1,13,14,3,3,0.349
2009,KIA,GS,6,235,215,57,50,6,2,1,17,50,27,20,3.16,194,37,54,7,1,7,34,4,5,2,2,40,33,9,6,0.278
2009,KIA,DG,10,398,337,870.66,99,8,6,7,48,56,55,48,4.93,349,72,101,19,2,19,69,12,2,7,6,66,68,5,10,0.289
2009,KIA,DJ,10,385,340,870.33,87,15,3,1,41,74,50,45,4.64,365,69,105,21,2,18,67,14,1,5,4,48,82,3,6,0.288
2009,KIA,MD,9,332,299,780.66,75,14,2,0,31,73,40,38,4.35,297,55,72,15,4,12,51,5,3,6,4,49,62,6,5,0.242
2009,KIA,MU,60,2416,2105,557,544,38,29,17,265,419,254,235,3.8,1940,254,478,69,9,48,240,60,25,29,13,267,405,50,38,0.246
2009,KIA,MH,9,331,299,81,68,5,7,2,23,70,28,23,2.56,318,41,88,11,1,16,40,5,4,10,0,49,67,7,7,0.277
2009,KIA,SJ,10,356,321,840.66,83,7,1,2,32,50,44,39,4.15,320,44,84,20,0,9,40,3,4,5,2,36,54,13,7,0.263
2009,KIA,JS,19,723,650,1650.66,172,15,2,4,67,101,83,74,4.02,672,134,209,35,5,27,130,10,8,10,10,90,119,19,15,0.311
